correlation
0.7477227449385715
0.6270126911051793
0.19094354478775205
0.17279537188603233
0.19752915130188942
0.12432435861283235
0.41387912549528116
0.6913531801965018
0.4377603675481266
0.5911035911545204
0.4441307630120537
0.48151822986233994
0.25303185425101726
0.15058660907458302
0.23722984529649674
0.1457609355254199
0.18038369358398004
-0.09612296426303095
0.36100672819912144
0.12277853030860889
0.31005467120829927
0.23313809566763924
0.01238661846760905
0.6265691076202357
0.2015378861101091
0.24754190525930803
0.4006101168676918
0.27352907050180053
0.4596652752291051
0.39116910484858886
0.23205503078209155
0.401822167524578
0.3330433598595899
0.23000283252666287
0.26366112684012655
0.02909542233773964
-0.21512567223037865
0.35761267787429113
0.5090991321641686
0.20473675398507651
0.6187839882854401
0.422072206260533
0.4996812517015155
0.2236676926185623
0.27368656329814994
0.39146471626014606
0.19698090575985938
0.17660580828025413
0.24727613824229347
0.32952362341434827
0.09779646722434251
0.3453483964046786
0.42302636073075717
0.31733474537156503
0.22965463873239825
0.4447481101165318
0.504183134518949
0.26431944620745107
0.04375652949499731
0.2504886641085253
0.3821618369840057
0.6891663133289496
0.21489224303085974
0.19616505156857092
0.15820887857857435
0.13141454784529447
0.4380386799028163
0.8759003829068025
0.5407827880101636
0.7898538191675519
0.5884427974828235
0.6466587211268079
0.2905321018222204
0.16685284570570433
0.29464389815935144
0.10240180892005372
0.13759550019880043
-0.0759113671412526
0.46585626899264443
0.0977109686543911
0.38524850453473886
0.3042893522814216
0.018613025329236664
0.6380625942085483
0.27004707180781107
0.22635949036667039
0.4164457977267039
0.32114806072146884
0.49210963195705015
0.3869862278367552
0.21628210153759497
0.39847683584717025
0.2881205408954182
0.24811396173903583
0.2641127097970019
0.0013650794491971508
-0.2987860025494125
0.3592651418598611
0.5457877218811427
0.17361262328534993
0.5988622159426094
0.4059123828812527
0.49051052146616986
0.22973633405595537
0.29502628515452173
0.3273619579277758
0.2336993631596413
0.1898325973522933
0.2568819511873118
0.3213617105801155
0.04802743848363085
0.3978945525448842
0.4513440729456667
0.33870121053297664
0.26880972042170637
0.5148755084257102
0.521600087329416
0.31134768081463793
0.04148992142509489
0.27238368974800703
0.42965713511835557
0.5613478493879879
0.5830789450997086
0.5784705457310105
0.5606654761307249
0.6918363490114972
0.8270212247577096
0.8351571136376743
0.6912512808199491
0.7686378395619472
0.8852694025836638
0.66699134668844
0.5775463516266273
0.6443968197771451
0.5565365903993365
0.6145274994626209
0.23264484541465416
0.6300808733605615
0.43467316945893814
0.55991009378905
0.5459313831922785
0.5382661311216275
0.608170857655068
0.6412914834596319
0.6778678168189547
0.685762593043548
0.730105032453994
0.6631743851106549
0.7235426346882798
0.5924738733869097
0.7105849252850028
0.6738963703370118
0.6119896542400023
0.6388756999988514
0.513004080055464
0.2921970029612065
